ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
DE000LS9KHP7,LS9KHP,"Permanent Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHQ5,LS9KHQ,Safty-First-Investment,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHS1,LS9KHS,the10,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHU7,LS9KHU,FuTureUS,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHV5,LS9KHV,Aktien-Kurs-Rechner,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHW3,LS9KHW,"Selektion nach Leverm.(offensiv)","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHX1,LS9KHX,"Quant-Trading World Wide","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KHY9,LS9KHY,"Strategie Zukunft","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ02,LS9KJ0,"All Trader","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ10,LS9KJ1,"Let´s trade Africa","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ28,LS9KJ2,"Value-Ansatz nach Levermann","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ36,LS9KJ3,"Akkumulation von Div. Werten","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ51,LS9KJ5,"Strategie nach Levermann Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ69,LS9KJ6,"Rohstoff-Werte Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ77,LS9KJ7,"Langfristig_antizyklisch ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJ85,LS9KJ8,"Pferde in Form","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJB3,LS9KJB,"Growth And DIVIDEND","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJD9,LS9KJD,"DUFFOlio - BIG CHANCES","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJE7,LS9KJE,CashBubbleCrash,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJF4,LS9KJF,"Dividenden - Perle","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJH0,LS9KJH,"Odin Invest Sieben Sünden","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJJ6,LS9KJJ,"FraArn's most valuable!","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJK4,LS9KJK,"BOKLA Deutschland Aktienwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJL2,LS9KJL,"Bunter Mix performt ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJN8,LS9KJN,Schlechtmenschentitel,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJQ1,LS9KJQ,AAA-ALPHA-TOPUS,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJS7,LS9KJS,"Investieren mit System","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJU3,LS9KJU,"Deutsche KGV Champions","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJV1,LS9KJV,"World Water","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJW9,LS9KJW,"Dividende - weltweit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJX7,LS9KJX,"Jonas - Worldwide opportunities","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KJY5,LS9KJY,"taurus 01","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KK09,LS9KK0,"Around the world","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KK25,LS9KK2,"Strategie nach Levermann Germany","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KK33,LS9KK3,"Transformation Automotive","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKC9,LS9KKC,TrendSignaleUSA,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKE5,LS9KKE,"Spekulativ-Konservativer Mix","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKF2,LS9KKF,"Gaming & Virtual Reality","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKG0,LS9KKG,"Asien sollte dabei sein","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKH8,LS9KKH,"FÜNF ausgewählte Aktienwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKJ4,LS9KKJ,"Undervalued Stocks- & ETFs Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKK2,LS9KKK,"Tipp der Woche","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKM8,LS9KKM,"16-Wochen-Strategie Turbo x2","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKN6,LS9KKN,"Solid performance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKP1,LS9KKP,"Anlagestrategie nach Levermann","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKQ9,LS9KKQ,"Tanz zum Himmel","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKS5,LS9KKS,Dividendenperlentaucher,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKT3,LS9KKT,"TOP 100 Dividenden weltweit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKW7,LS9KKW,"TOP Dividende 200 Plus","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKX5,LS9KKX,"Payment Systems and Technologies","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KKY3,LS9KKY,"Tech & GreenTech Aktienwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KL08,LS9KL0,"kalkulierte Chancen","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KL24,LS9KL2,"Special Opportunities Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KL57,LS9KL5,"RSL deutsche Aktienwerte (turbo)","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KL99,LS9KL9,"Zeitwert-Tracking (Long & Short)","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLH6,LS9KLH,AllUp,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLJ2,LS9KLJ,LOGO-Invest,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLK0,LS9KLK,"RPE's - invest 2017","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLL8,LS9KLL,"Western Alpha: Gladiator Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLM6,LS9KLM,"Trend Select","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLR5,LS9KLR,"Rohstoffewerte Hebel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLV7,LS9KLV,"DAX-Strategie Long/Short Quant","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLW5,LS9KLW,"Kostem Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLX3,LS9KLX,"Investment Ladder","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLY1,LS9KLY,"Disruptive Newcomer","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KLZ8,LS9KLZ,followthetrend,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KM07,LS9KM0,"Global Langzeit ETF-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM23,LS9KM2,"Qualitätsaktien: Welt ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM31,LS9KM3,"CAE Favoriten ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM49,LS9KM4,worldwide_X,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM56,LS9KM5,DiversifiedDividend&ExpandbyJ.M.,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM64,LS9KM6,"Qualität Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KM80,LS9KM8,"BOKLA VerkehrsWelt Aktienwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMB7,LS9KMB,"antizyklisches Basisinvestment","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMC5,LS9KMC,"Light Version nach Levermann","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KME1,LS9KME,Long-Term-Tech,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMF8,LS9KMF,"Aktienwerte Globo","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMG6,LS9KMG,"Nichtzyklische Konsumgüter ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMH4,LS9KMH,"Anlage in Rüstungstitel","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMK8,LS9KMK,"Aktien aller Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KML6,LS9KML,"Chancen  Werte weltweit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMM4,LS9KMM,"The Blue Ship","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMN2,LS9KMN,"Anlagen in ETF und Fonds Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMP7,LS9KMP,"Werte aus Jüchen  ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMR3,LS9KMR,"Dividend Europe Quant-Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMS1,LS9KMS,"Unterbewertet u/o Unterschätzt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMU7,LS9KMU,GlobalStockDividende,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMV5,LS9KMV,"Strategie nach Levermann US","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMX1,LS9KMX,ProReturnSAV,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KMY9,LS9KMY,"GLOBALTREND LONGTHERM TRADING","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN14,LS9KN1,"Volatilitätschancen ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN22,LS9KN2,"Gold - Minenwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN30,LS9KN3,Investieren-mit-Kopf,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN48,LS9KN4,FundamentalTrading,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN55,LS9KN5,"Investieren mit EFi System","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN63,LS9KN6,"Top Aktienwerte Versicherer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN71,LS9KN7,Zertifikatewertestrategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN89,LS9KN8,"Investieren nach Buffet/Graham","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KN97,LS9KN9,"Neuemissionen World wide","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNB5,LS9KNB,"UE ValueInvesting","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNE9,LS9KNE,DIVersIDENDENPerlen,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNF6,LS9KNF,"Big Player Top 1","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNH2,LS9KNH,bonusertrag-defensiv,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNK6,LS9KNK,"Hidden Champions-long","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNL4,LS9KNL,Ackermann,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNM2,LS9KNM,"FANG und Co.","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNN0,LS9KNN,"Quantitative Perlen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNP5,LS9KNP,BestChoice,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNQ3,LS9KNQ,Weltbasisansatz,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNR1,LS9KNR,LION-Werte,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KNT7,LS9KNT,"SL - Strategie global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KP04,LS9KP0,"Chart-/Markttechnik,  LONG+SHORT","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KP38,LS9KP3,"Weltweite ETF-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KP46,LS9KP4,"Anlage in Qualitätstitel","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KP53,LS9KP5,"Investiert breit gestreut","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KP87,LS9KP8,"Auf dem Holzweg","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KPA2,LS9KPA,5-Phasen-Strategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KPD6,LS9KPD,"Uwes Aktien-Freunde","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KPQ8,LS9KPQ,"Invest with timing","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KPT2,LS9KPT,"Beares  Unitec","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KPU0,LS9KPU,"kinTrading Spiel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KPV8,LS9KPV,EnergyTransition,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KPX4,LS9KPX,"Struktur und Hebel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KPY2,LS9KPY,"haidi spekulativ plus","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KQ03,LS9KQ0,"Der Monats Zins ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQ11,LS9KQ1,"Deutsche Aktien BasisStrategie ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQ45,LS9KQ4,"the10Pharma - Buy what you need","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQ52,LS9KQ5,"Dividendenaristokraten 2te Reihe","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQ60,LS9KQ6,"Selbstläufer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQ86,LS9KQ8,"Value Trade","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQB8,LS9KQB,"Wave Select","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQC6,LS9KQC,"Alltagsgegenstände","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQD4,LS9KQD,"LEVEL BASIS ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQG7,LS9KQG,"must have bluechips","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQJ1,LS9KQJ,"Wertorientiert Anlegen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQL7,LS9KQL,"TUPP Models USA & ROW 3","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQM5,LS9KQM,"Dax 25 Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQN3,LS9KQN,"Halbleiter Technologien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQP8,LS9KQP,"Langfristige Aktienanlagewerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQS2,LS9KQS,"Lasterhafte Unternehmen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQT0,LS9KQT,"Die Chance der Korrektur","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQU8,LS9KQU,"Rolling-Discount-System Defensiv","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQV6,LS9KQV,"Clever nach Levermann","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQW4,LS9KQW,Holdinginvestment,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQX2,LS9KQX,"Quantitative Value D-A-CH","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KQY0,LS9KQY,"HIGHPERFORMER - FIND THE TRADE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR28,LS9KR2,Dividenden-World,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR44,LS9KR4,"E-Mobilität","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR51,LS9KR5,"NAFETS ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR69,LS9KR6,Rolling-Bonus-System,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR77,LS9KR7,"Deutsche Unternehmen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR85,LS9KR8,Goldesel-Investing,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KR93,LS9KR9,"Kompilation Dividende","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRA8,LS9KRA,the10Konjunktur,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRC4,LS9KRC,"Green Energy Megatrend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRD2,LS9KRD,"SFC Anlagestrategie Deutschland","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRE0,LS9KRE,"the10Cosmetics- Buy what you use","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRF7,LS9KRF,"WITH FEELING AND CHART","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRG5,LS9KRG,"Eigentümergeführte Unternehmen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRK7,LS9KRK,"3D-Druck Innov.-Technologie-Ro.","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRL5,LS9KRL,Mowy-Trading,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRN1,LS9KRN,"invest4goals - Balance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRP6,LS9KRP,"Weapon & Armor Manufacturing","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRQ4,LS9KRQ,"Strategie nach Levermann Europa","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRR2,LS9KRR,"the10Food - Buy what you eat","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRU6,LS9KRU,"Aktien Kurs- & Dividendenstars","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRW2,LS9KRW,"Aktien & ETF Werte f. Nachkommen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRX0,LS9KRX,"US Selection","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KRY8,LS9KRY,"Rolling-Discount-System Offensiv","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KS19,LS9KS1,"ProInvest Global FAED","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KS27,LS9KS2,"asset allocation dhwinvestment","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KS35,LS9KS3,"viel Luft nach oben","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KS68,LS9KS6,Gen-Investment,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KS84,LS9KS8,MinimumValue,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KS92,LS9KS9,"the35- DividendAristocratsGlobal","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KSA6,LS9KSA,"US Momentum 5  + Gain on 5","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KSD0,LS9KSD,"Transport und Logistikwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KSE8,LS9KSE,"MM Capital","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KSG3,LS9KSG,"Rolling-Discount-System Neutral","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KSS8,LS9KSS,"PMLimit Investing","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KST6,LS9KST,DTL-Neurales-xP-BwSystem,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KSU4,LS9KSU,"Trendfolge und mehr","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KSW0,LS9KSW,Dividendenfischer,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KSZ3,LS9KSZ,"l´investisseur ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9KT00,LS9KT0,"Meine besten Aktien der Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT18,LS9KT1,"Group investment","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT26,LS9KT2,"Wertkonservativ mit Immobilien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT42,LS9KT4,"Anlage in Dividenden-/ETF-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT59,LS9KT5,"Market-Entry Opportunities","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT75,LS9KT7,"Dambini Picks","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT83,LS9KT8,"Antizyklisch Seltene Erden","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KT91,LS9KT9,"SQN TrendLotse","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTA4,LS9KTA,"Wachstum mit Risikostreuung","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTB2,LS9KTB,"Value Invest - Globale Chancen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTC0,LS9KTC,"SELECT Performance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTD8,LS9KTD,"FinnTrade Top Drei","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTE6,LS9KTE,Videospiele,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTH9,LS9KTH,"Mikes AktienWelt ETF-Werte WPF","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTJ5,LS9KTJ,"Theory based on Levermann","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9KTK3,LS9KTK,Tradingzerti,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
