ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
FI0009005250,897068,"VIKING LINE AB    EO -, 17","Aktien Europa","Aktien Europa Select"
FI0009005318,895780,NOKIAN,"Aktien Europa","Aktien Europa Select"
FI0009005482,926123,"BIOHIT OYJ B       EO-, 17","Aktien Europa","Aktien Europa Select"
FI0009005870,899827,KONECRANES,"Aktien Europa","Aktien Europa Select"
FI0009005961,871004,"STORA ENSO","Aktien Europa","Aktien Europa Select"
FI0009005987,881026,"UPM KYMMENE","Aktien Europa","Aktien Europa Select"
FI0009006308,912673,"HKSCAN OYJ A","Aktien Europa","Aktien Europa Select"
FI0009006407,916668,"INCAP OYJ","Aktien Europa","Aktien Europa Select"
FI0009006548,918593,"ATRIA PLC A       EO 1, 70","Aktien Europa","Aktien Europa Select"
FI0009006951,914085,"VALOE OYJ","Aktien Europa","Aktien Europa Select"
FI0009007132,916660,FORTUM,"Aktien Europa","Aktien Europa Select"
FI0009007264,916295,"BITTIUM OYJ","Aktien Europa","Aktien Europa Select"
FI0009007306,919622,"EXEL COMPOSITES OYJ","Aktien Europa","Aktien Europa Select"
FI0009007355,917602,"RAPALA VMC","Aktien Europa","Aktien Europa Select"
FI0009007546,926126,"KESKISUOMALAINEN A","Aktien Europa","Aktien Europa Select"
FI0009007637,920512,"INNOFACTOR OYJ","Aktien Europa","Aktien Europa Select"
FI0009007660,920479,"MARIMEKKO OYJ","Aktien Europa","Aktien Europa Select"
FI0009007694,922218,"SANOMA OYJ","Aktien Europa","Aktien Europa Select"
FI0009007728,919696,"TELESTE CORP.      EO-, 40","Aktien Europa","Aktien Europa Select"
FI0009007884,615402,"ELISA OYJ","Aktien Europa","Aktien Europa Select"
FI0009007983,928278,"DIGIA OYJ          EO-, 10","Aktien Europa","Aktien Europa Select"
FI0009007991,928282,"SOLTEQ OYJ","Aktien Europa","Aktien Europa Select"
FI0009008072,929400,"ASPO OYJ NEW","Aktien Europa","Aktien Europa Select"
FI0009008080,929401,"ASPOCOMP GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI0009008098,929183,"DOVRE GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI0009008270,602290,"SSH COMMUN.SEC.OYJ EO-, 03","Aktien Europa","Aktien Europa Select"
FI0009008387,A14TVD,"NIXU CORP.","Aktien Europa","Aktien Europa Select"
FI0009008452,982263,"WULFF-YHTIOET OYJ EO -, 40","Aktien Europa","Aktien Europa Select"
FI0009008650,938050,"ETTEPLAN OYI","Aktien Europa","Aktien Europa Select"
FI0009008668,552488,"QPR SOFTWARE OYJ","Aktien Europa","Aktien Europa Select"
FI0009008924,938508,"SIEVI CAPITAL OYJ","Aktien Europa","Aktien Europa Select"
FI0009009377,657298,"CAPMAN OYJ","Aktien Europa","Aktien Europa Select"
FI0009009559,A2QCPV,"PARTNERA OY","Aktien Europa","Aktien Europa Select"
FI0009009617,588732,"EQ                EO 0, 50","Aktien Europa","Aktien Europa Select"
FI0009010227,658932,"TECNOTREE OYJ","Aktien Europa","Aktien Europa Select"
FI0009010854,898607,"LASSILA + TIKANOJA EO-, 50","Aktien Europa","Aktien Europa Select"
FI0009010862,806454,"SUOMINEN          EO 2, 50","Aktien Europa","Aktien Europa Select"
FI0009010912,805985,"REVENIO GROUP CORP. EO 15","Aktien Europa","Aktien Europa Select"
FI0009012793,A0LFJA,"SOPRANO OYJ       EO -, 01","Aktien Europa","Aktien Europa Select"
FI0009013114,A0HHHL,"ALMA MEDIA CORP.  EO -, 60","Aktien Europa","Aktien Europa Select"
FI0009013296,A0D9U6,"NESTE CORP.","Aktien Europa","Aktien Europa Select"
FI0009013403,A0ET4X,KONE,"Aktien Europa","Aktien Europa Select"
FI0009013429,A0ERKS,"CARGOTEC CORP. B","Aktien Europa","Aktien Europa Select"
FI0009014351,A0J3P9,"ORIOLA OYJ B","Aktien Europa","Aktien Europa Select"
FI0009014377,A0J3QM,"ORION B","Aktien Europa","Aktien Europa Select"
FI0009014575,A0LBTW,"METSO OUTOTEC CORP.","Aktien Europa","Aktien Europa Select"
FI0009015580,A0Q8QR,"AVIDLY OYJ","Aktien Europa","Aktien Europa Select"
FI0009800098,918629,"AFARAK GROUP SE A","Aktien Europa","Aktien Europa Select"
FI0009800205,918634,"ILKKA OYJ S.II    EO 0, 25","Aktien Europa","Aktien Europa Select"
FI0009800296,919480,"REKA INDUSTRI.OYJ  B EO 4","Aktien Europa","Aktien Europa Select"
FI0009800379,918643,"PANOSTAJA OYJ      EO-, 12","Aktien Europa","Aktien Europa Select"
FI0009800551,918653,"SAGA FURS OYJ C      EO 2","Aktien Europa","Aktien Europa Select"
FI0009800643,906227,"YIT OYJ","Aktien Europa","Aktien Europa Select"
FI0009900104,893694,"HONKARAKENNE OY B    EO 2","Aktien Europa","Aktien Europa Select"
FI0009900187,918635,"NURMINEN LOG.OYJ A EO1, 70","Aktien Europa","Aktien Europa Select"
FI0009900237,918638,"KESLA OYJ A       EO 1, 70","Aktien Europa","Aktien Europa Select"
FI0009900385,902562,"MARTELA A","Aktien Europa","Aktien Europa Select"
FI0009900401,898037,"OLVI OYJSHS -A-","Aktien Europa","Aktien Europa Select"
FI0009900468,918646,"PUNAMUSTA MEDIA A    O.N.","Aktien Europa","Aktien Europa Select"
FI0009900559,918648,"INVESTORS HOUSE SER.I O.N","Aktien Europa","Aktien Europa Select"
FI0009900583,887689,"TULIKIVI OYJ A    EO 0, 17","Aktien Europa","Aktien Europa Select"
FI0009900658,918632,"ELECSTER OYJ A     O.N.","Aktien Europa","Aktien Europa Select"
FI0009900682,897122,"VAISALA OY  A","Aktien Europa","Aktien Europa Select"
FI0009900724,918658,"BOREO OYJ   PREF. EO 0, 85","Aktien Europa","Aktien Europa Select"
FI4000014238,A3C5G5,"LOIHDE OYJY","Aktien Europa","Aktien Europa Select"
FI4000029905,A1JR54,"SCANFIL OYJ","Aktien Europa","Aktien Europa Select"
FI4000043435,A1XFJ0,"SIILI SOLUTIONS OYJ","Aktien Europa","Aktien Europa Select"
FI4000049812,A110V9,"VERKKOKAUPPA.COM OYJ","Aktien Europa","Aktien Europa Select"
FI4000058870,A1W1T4,"AKTIA BANK PLC A","Aktien Europa","Aktien Europa Select"
FI4000062195,A1W7P1,"TAALERI OYJ","Aktien Europa","Aktien Europa Select"
FI4000062781,A1W0D0,"CAVERION OYJ","Aktien Europa","Aktien Europa Select"
FI4000064332,A1W9WW,"NOHO PARTNERS OYJ","Aktien Europa","Aktien Europa Select"
FI4000074984,A1XA9J,"VALMET CORP","Aktien Europa","Aktien Europa Select"
FI4000081138,A2AHZH,"LEHTO GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000081427,A14TTL,"UNITED BANKERS OYJ","Aktien Europa","Aktien Europa Select"
FI4000087861,A1158V,"HERANTIS PHARMA OYJ","Aktien Europa","Aktien Europa Select"
FI4000092523,A12F05,"EAGLE FILTERS GROUP OYJ A","Aktien Europa","Aktien Europa Select"
FI4000092556,A14UF2,"PIHLAJALINNA OY","Aktien Europa","Aktien Europa Select"
FI4000106299,A1W9NS,"MULTITUDE SE","Aktien Deutschland","Aktien Sonstige"
FI4000115464,A14QXQ,"DETECTION TECHNOLOGY OYJ","Aktien Europa","Aktien Europa Select"
FI4000123195,A14QWU,"ENENTO GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000127527,A2DGQ6,"HEEROS OYJ","Aktien Europa","Aktien Europa Select"
FI4000150016,A14TP3,"ROBIT OYJ","Aktien Europa","Aktien Europa Select"
FI4000153465,A3CQX4,"ALEXANDRIA PANKKIIRILIIKE","Aktien Europa","Aktien Europa Select"
FI4000153515,A2JN6P,"NYAB OYJ","Aktien Europa","Aktien Europa Select"
FI4000153580,A2DTKJ,"TALENOM OYJ","Aktien Europa","Aktien Europa Select"
FI4000170915,A2ABJ1,"FELLOW BANK PLC B","Aktien Europa","Aktien Europa Select"
FI4000178256,A2ACC5,"CONSTI OYJ","Aktien Europa","Aktien Europa Select"
FI4000185533,A2AT5W,"VINCIT OYJ O.N.","Aktien Europa","Aktien Europa Select"
FI4000197934,A2AH6M,"TOKMANNI GROUP CORP","Aktien Europa","Aktien Europa Select"
FI4000198031,A2AH7G,"QT GROUP PLC       EO-, 10","Aktien Europa","Aktien Europa Select"
FI4000206750,A2AJ82,"KAMUX OYJ","Aktien Europa","Aktien Europa Select"
FI4000232913,A2DPCZ,"FONDIA OYJ","Aktien Europa","Aktien Europa Select"
FI4000251830,A2JD07,"ADMICOM OYJ","Aktien Europa","Aktien Europa Select"
FI4000251897,A2DS5E,"REMEDY ENTERTAINMENT OYJ","Aktien Europa","Aktien Europa Select"
FI4000251954,A3C8X1,"NORRHYDRO GROUP OYJ  EO 1","Aktien Europa","Aktien Europa Select"
FI4000252127,A2H5F4,"TERVEYSTALO OYJ","Aktien Europa","Aktien Europa Select"
FI4000260583,A2JFPK,"BBS-BIOACTIVE BONE SUB.","Aktien Europa","Aktien Europa Select"
FI4000266804,A2DXQD,"ROVIO ENTERTAINMENT OYJ REGISTERED SHARES O.N.","Aktien Europa","Aktien Europa Select"
FI4000270350,A2H5U9,"TITANIUM OYJ","Aktien Europa","Aktien Europa Select"
FI4000282868,A2H9MD,"EFECTE OYJ","Aktien Europa","Aktien Europa Select"
FI4000283130,A2H5NP,"GOFORE OYJ","Aktien Europa","Aktien Europa Select"
FI4000292438,A2JG1R,"ALTIA OYJ","Aktien Europa","Aktien Europa Select"
FI4000297767,A2N6F4,"NORDEA BANK ABP","Aktien Europa","Aktien Europa Select"
FI4000301585,A2JK6B,"ENERSENSE INTERL. OYJ","Aktien Europa","Aktien Europa Select"
FI4000306733,A2PAFH,"OMA SAASTOPANKKI OYJ","Aktien Europa","Aktien Europa Select"
FI4000306873,A2JF1C,"HARVIA OYJ","Aktien Europa","Aktien Europa Select"
FI4000312251,A2JN4W,"KOJAMO OYJ","Aktien Europa","Aktien Europa Select"
FI4000322326,A2JPBH,"EEZY OYJ             EO 1","Aktien Europa","Aktien Europa Select"
FI4000330972,A2P5N7,"NANOFORM FINLAND OYJ","Aktien Europa","Aktien Europa Select"
FI4000348651,A3C5G4,"INDERES OYJ","Aktien Europa","Aktien Europa Select"
FI4000348909,A2N9R7,"RUSH FACTORY OYJ","Aktien Europa","Aktien Europa Select"
FI4000349113,A2N6ZN,"OVARO KIINTEISTOESIJ.","Aktien Europa","Aktien Europa Select"
FI4000349212,A2N9QK,"VIAFIN SERVICE OYJ","Aktien Europa","Aktien Europa Select"
FI4000364120,A2PBDL,"LEADDESK             EO 1","Aktien Europa","Aktien Europa Select"
FI4000369442,A3C9HW,"SPRINGVEST OYJ  EO 1","Aktien Europa","Aktien Europa Select"
FI4000369608,A2PG32,"AALLON GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000369657,A2PEYU,"GLASTON OYJ","Aktien Europa","Aktien Europa Select"
FI4000369947,A2PFV6,"CITYCON OYJ","Aktien Europa","Aktien Europa Select"
FI4000390943,A3CRX1,"NETUM GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000391487,A2PT5Z,"RELAIS GROUP         EO 1","Aktien Europa","Aktien Europa Select"
FI4000400262,A2PV7V,"FODELIA OYJ","Aktien Europa","Aktien Europa Select"
FI4000410758,A2PZ0G,"MUSTI GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000410881,A2PWGR,"OPTOMED OY A      EO 0, 05","Aktien Europa","Aktien Europa Select"
FI4000452545,A3CS47,"SOLWERS OYJ       EO 1","Aktien Europa","Aktien Europa Select"
FI4000476783,A2QJRX,"COMPONENTA CORP.     O.N.","Aktien Europa","Aktien Europa Select"
FI4000476866,A2QP0S,"KREATE GROUP OYJ","Aktien Europa","Aktien Europa Select"
FI4000480215,A2QSEV,"SITOWISE GROUP OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000480454,A3C4QB,"BIORETEC OY","Aktien Europa","Aktien Europa Select"
FI4000480504,A2QRCV,"ORTHEX OYJ    EO 1","Aktien Europa","Aktien Europa Select"
FI4000490875,A2QR4M,"NIGHTINGALE HEALTH   EO 1","Aktien Europa","Aktien Europa Select"
FI4000496328,A3C68H,"FIFAX ABP   EO 1","Aktien Europa","Aktien Europa Select"
FI4000496716,A3CSTH,"TOIVO GROUP OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000506811,A3CMUG,"NEXSTIM OYJ","Aktien Europa","Aktien Europa Select"
FI4000506902,A3CSTC,"MERUS POWER OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000507124,A3CSVU,"PUUILO OYJ        EO 1","Aktien Europa","Aktien Europa Select"
FI4000507488,A3CTQ4,"PURMO GROUP OYI      EO 1","Aktien Europa","Aktien Europa Select"
FI4000507595,A3CS01,"SPINNOVA OYJ         EO 1","Aktien Europa","Aktien Europa Select"
FI4000507934,A3C88G,"AIFORIA TECHNOLOGIES OYJ","Aktien Europa","Aktien Europa Select"
FI4000511506,A3C4PU,"MODULIGHT OY   EO 1","Aktien Europa","Aktien Europa Select"
FI4000511563,A3C4QC,"ECOUP OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000512488,A3C861,"LAMOR CORPORATION OYJ EO1","Aktien Europa","Aktien Europa Select"
FI4000512496,A3C5QZ,"LIFELINE SPAC I OYJ A EO1","Aktien Europa","Aktien Europa Select"
FI4000512587,A3C86D,"BETOLAR OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000512678,A3C7S5,"LEMONSOFT   EO 1","Aktien Europa","Aktien Europa Select"
FI4000513015,A3C9BU,"DIGITAL WORKFORCE SRV.EO1","Aktien Europa","Aktien Europa Select"
FI4000513072,A3C8GZ,"DUELL OYJ   EO 1","Aktien Europa","Aktien Europa Select"
FI4000513437,A3DJSG,"EVLI OYJ B","Aktien Europa","Aktien Europa Select"
FI4000513593,A3C9H1,"KEMPOWER OYJ","Aktien Europa","Aktien Europa Select"
FI4000517461,A3DM70,"WITTED MEGACORP OYJ  EO 1","Aktien Europa","Aktien Europa Select"
FI4000517602,A3DQCW,"ASUNTOSALKKU A       EO 1","Aktien Europa","Aktien Europa Select"
FI4000518345,A3DQXM,"NORDIC LIGHTS GROUP EO 1","Aktien Europa","Aktien Europa Select"
FI4000519202,A3DHCT,"TRAINERS HOUSE OYJ EO 1, -","Aktien Europa","Aktien Europa Select"
FI4000519228,A3DQSE,"WITHSECURE CORP.","Aktien Europa","Aktien Europa Select"
FI4000519236,A3DQKY,"F-SECURE OYJ","Aktien Europa","Aktien Europa Select"
FI4000523675,A3DMEA,"SRV YHTIOET OYJ","Aktien Europa","Aktien Europa Select"
FO0000000179,A1CVJD,BAKKAFROST,"Aktien Europa","Aktien Europa Select"
FR0000030074,872529,"MALT. FR.-BELGES","Aktien Europa","Aktien Europa Select"
FR0000030611,798314,"GALIMMO S.A. INHABER EO 5","Aktien Europa","Aktien Europa Select"
FR0000031023,850956,"EL. STRASBG NOM.    EO 10","Aktien Europa","Aktien Europa Select"
FR0000031106,811738,"TROC DE L'ILE NOM. EO 2, 5","Aktien Europa","Aktien Europa Select"
FR0000031122,855111,"AIR FRANCE-KLM INH.  EO 1","Aktien Europa","Aktien Europa Select"
FR0000031577,874929,"VIRBAC SA         EO 1, 25","Aktien Europa","Aktien Europa Select"
FR0000031684,859054,"ROTHSCHILD + CO. INH.EO 2","Aktien Europa","Aktien Europa Select"
FR0000031775,852366,"VICAT INH.           EO 4","Aktien Europa","Aktien Europa Select"
FR0000032278,870166,"LATECOERE S.A. INH.  EO 2","Aktien Europa","Aktien Europa Select"
FR0000032526,870481,"GUERBET SA INH.      EO 1","Aktien Europa","Aktien Europa Select"
FR0000032658,903714,"SYNERGIE SE INH.     EO 5","Aktien Europa","Aktien Europa Select"
FR0000033003,873839,"TOUAX INH.           EO 8","Aktien Europa","Aktien Europa Select"
FR0000033219,881381,"ALTAREA S.C.A.","Aktien Europa","Aktien Europa Select"
FR0000033243,854127,"IMMOBIL.DASSAULT INH.","Aktien Europa","Aktien Europa Select"
FR0000033409,854400,"FONC. LYONN. INH.    EO 2","Aktien Europa","Aktien Europa Select"
FR0000033599,906327,"LEXIBOOK LING. 0, 50","Aktien Europa","Aktien Europa Select"
FR0000033888,542159,"GEVELOT S.A. INH.   EO 35","Aktien Europa","Aktien Europa Select"
FR0000033904,875606,"JACQUET METALS O.N.","Aktien Europa","Aktien Europa Select"
FR0000034894,852507,"GAUMONT SA INH.   EO 8","Aktien Europa","Aktien Europa Select"
FR0000035081,850999,ICADE,"Aktien Europa","Aktien Europa Select"
FR0000035164,882042,"BENETEAU SA  INH.  EO-, 10","Aktien Europa","Aktien Europa Select"
FR0000035305,932700,"BD MULTI MEDIA PORT.EO 2","Aktien Europa","Aktien Europa Select"
FR0000035370,907048,"BASTIDE, L.CONF.M.INH.","Aktien Europa","Aktien Europa Select"
FR0000035784,907473,"EVERGREEN SA  INH. EO -, 5","Aktien International","Aktien International"
FR0000035818,907928,"ESKER S.A. INH.      EO 2","Aktien Europa","Aktien Europa Select"
FR0000036675,930172,"GROUPE CRIT INH. EO 0, 36","Aktien Europa","Aktien Europa Select"
FR0000036816,854219,"TOUR EIFFEL INH.     EO 5","Aktien Europa","Aktien Europa Select"
FR0000038184,851069,"FIPP SA INH.      O.N.","Aktien Europa","Aktien Europa Select"
FR0000038242,910292,"LUMIBIRD S.A. INH.   EO 1","Aktien Europa","Aktien Europa Select"
FR0000038465,910177,"PASSAT S.A. INH.  EO 0, 50","Aktien Europa","Aktien Europa Select"
FR0000038499,909696,"FONCIERE EURIS INH. EO 15","Aktien Europa","Aktien Europa Select"
FR0000038531,909944,"HF COMPANY INH.   EO -, 50","Aktien Europa","Aktien Europa Select"
FR0000038606,868918,"MANITOU B.F. SA INH. EO 1","Aktien Europa","Aktien Europa Select"
FR0000039091,876736,"ROBERTET SA INH.  EO 2, 50","Aktien Europa","Aktien Europa Select"
FR0000039109,910933,"SECHE ENVIRON. INH.EO-, 20","Aktien Europa","Aktien Europa Select"
FR0000039216,862747,"ALTAREIT S.A. INH. EO1, 50","Aktien Europa","Aktien Europa Select"
FR0000039232,853927,"AUREA SA INH.     EO 1, 20","Aktien Europa","Aktien Europa Select"
FR0000039299,875558,"BOLLORE INH.      EO 0, 16","Aktien Europa","Aktien Europa Select"
FR0000039620,852488,"MERSEN S.A. INH.     EO 2","Aktien Europa","Aktien Europa Select"
FR0000044323,541817,"CAISSE REG. DE CR. ALPES","Aktien Europa","Aktien Europa Select"
FR0000044364,792682,"CRED.AGR.M.NORM.CCI NOM.","Aktien Europa","Aktien Europa Select"
FR0000044448,676168,"NEXANS INH.         EO 1","Aktien Europa","Aktien Europa Select"
FR0000044471,676646,"RAMSAY GEN.D.S.INH.EO-, 75","Aktien Europa","Aktien Europa Select"
FR0000044943,A0B55J,"LOGIC INSTRUMENT  EO -, 50","Aktien Europa","Aktien Europa Select"
FR0000045072,982285,"CREDIT AGRICOLE INH. EO 3","Aktien Europa","Aktien Europa Select"
FR0000045213,659141,"CAISSE REG.CRED.AGR.D'ILL","Aktien Europa","Aktien Europa Select"
FR0000045239,792678,"CRED.AGR.M.LOI+H.CCI NOM.","Aktien Europa","Aktien Europa Select"
FR0000045304,766191,"CAISSE REG.CRED.AGR. TOU.","Aktien Europa","Aktien Europa Select"
FR0000045346,792686,"CRED.AGR.M.RHONE CCI NOM.","Aktien Europa","Aktien Europa Select"
FR0000045528,887537,"CRED.AGR.ILE FR.CCI  EO 4","Aktien Europa","Aktien Europa Select"
FR0000045544,792687,"CA TOULOUSE 31 CCI NOM.","Aktien Europa","Aktien Europa Select"
FR0000045601,779287,"ROBERTET S.A. CI  EO 2, 50","Aktien Europa","Aktien Europa Select"
FR0000050049,876161,"VIEL + CIE INH.    EO 0, 2","Aktien Europa","Aktien Europa Select"
FR0000050353,877300,"LISI SA INH.      EO 0, 40","Aktien Europa","Aktien Europa Select"
FR0000050395,792660,"CROSSWOOD S.A. NOM.  EO 1","Aktien Europa","Aktien Europa Select"
FR0000050809,880013,"SOPRA STERIA GRP INH.EO 1","Aktien Europa","Aktien Europa Select"
FR0000051070,853155,"MAUREL ET PROM INH.EO-, 77","Aktien Europa","Aktien Europa Select"
FR0000051393,882160,"IDI SCA INH.      EO 7, 10","Aktien Europa","Aktien Europa Select"
FR0000051732,877757,"ATOS SE NOM.         EO 1","Aktien Europa","Aktien Europa Select"
FR0000051807,889287,"TELEPERFORMANCE INH.EO2, 5","Aktien Europa","Aktien Europa Select"
FR0000052292,886670,"HERMES INTERNATIONAL O.N.","Aktien Europa","Aktien Europa Select"
FR0000052516,888517,"VILMORIN+CIE.INH.EO 15, 25","Aktien Europa","Aktien Europa Select"
FR0000052680,889452,"OENEO S.A. INH.      EO 1","Aktien Europa","Aktien Europa Select"
FR0000053027,893730,"AKWEL S.A. INH.    EO 0, 8","Aktien Europa","Aktien Europa Select"
FR0000053035,912895,"GRENOBL.D'EL.-INH.EO2, 059","Aktien Europa","Aktien Europa Select"
FR0000053043,792657,"ADVINI S.A. INH.     EO 2","Aktien Europa","Aktien Europa Select"
FR0000053225,892790,"METROPOLE TV INH. EO-, 40","Aktien Europa","Aktien Europa Select"
FR0000053324,905176,"CIE DES ALPES (CDA)","Aktien Europa","Aktien Europa Select"
FR0000053381,893619,"DERICHEBOURG S.A. EO -, 25","Aktien Europa","Aktien Europa Select"
FR0000053506,895036,"CEGEDIM SA      EO 0, 9528","Aktien Europa","Aktien Europa Select"
FR0000053514,936292,"PCAS S.A.       INH. EO 1","Aktien Europa","Aktien Europa Select"
FR0000053944,792669,"FONCIERE VOLTA SA IN.EO 2","Aktien Europa","Aktien Europa Select"
FR0000054132,899672,"DELFINGEN IND.INH.EO 1, 53","Aktien Europa","Aktien Europa Select"
FR0000054199,904028,"S.T. DUPONT INH.  EO 0, 05","Aktien Europa","Aktien Europa Select"
FR0000054215,896470,"UNIBEL S.A. INH.  EO 0, 75","Aktien Europa","Aktien Europa Select"
FR0000054231,900218,"HIGH CO. INH.      EO-, 50","Aktien Europa","Aktien Europa Select"
FR0000054322,903571,"CIBOX INTER. NOM. EO -, 02","Aktien Europa","Aktien Europa Select"
FR0000054371,811689,"SPEED RABB.PIZ.NOM.EO-, 76","Aktien International","Aktien International"
FR0000054470,901581,"UBISOFT ENTMT IN.EO-, 0775","Aktien Europa","Aktien Europa Select"
FR0000054678,894825,"EURO RESSOURCES SA EO-, 01","Aktien Europa","Aktien Europa Select"
FR0000054900,873608,"TELEVIS. FSE 1 INH.EO 0, 2","Aktien Europa","Aktien Europa Select"
FR0000060071,885903,"SAMSE SA INH.        EO 1","Aktien Europa","Aktien Europa Select"
FR0000060121,912246,"SAINT JEAN GROUP.INH.EO 1","Aktien Europa","Aktien Europa Select"
FR0000060303,798307,"COVIVIO HOTELS INH.  EO 4","Aktien Europa","Aktien Europa Select"
FR0000060428,811001,"CIE MONT-BLANC NOM.","Aktien Europa","Aktien Europa Select"
FR0000060451,900874,"INSTALLUX SA INH.   EO 16","Aktien Europa","Aktien Europa Select"
FR0000060535,876663,"FIDUCIAL REAL ESTATE","Aktien Europa","Aktien Europa Select"
FR0000060618,878000,"RALLYE SA INH.      EO 3","Aktien Europa","Aktien Europa Select"
FR0000060790,869997,"SIGNAUX GIROD INH.  EO 13","Aktien Europa","Aktien Europa Select"
FR0000060873,904974,"MARIE BRIZ. W.+S.IN.EO1, 4","Aktien Europa","Aktien Europa Select"
FR0000061129,873532,"BOIRON SA INH.       EO 1","Aktien Europa","Aktien Europa Select"
FR0000061137,873741,"BURELLE SA NOM.    EO 15","Aktien Europa","Aktien Europa Select"
FR0000061244,876074,"ALTHEORA S.A. INH    EO 1","Aktien Europa","Aktien Europa Select"
FR0000061418,792666,"FIDUCIAL OFFICE SOLUTIONS","Aktien Europa","Aktien Europa Select"
FR0000061459,908817,"GER.PERRIER INH.   EO 0, 5","Aktien Europa","Aktien Europa Select"
FR0000061475,890865,"EURASI.FONC.INV.EO 0, 01","Aktien Europa","Aktien Europa Select"
FR0000061608,882352,"PISCINES DESJO.INH.EO","Aktien Europa","Aktien Europa Select"
FR0000061780,911209,"AUGROS COS.PAC.INH.EO0, 14","Aktien Europa","Aktien Europa Select"
FR0000062101,861610,"FERM.CASINO M.C. INH.EO12","Aktien Europa","Aktien Europa Select"
FR0000062150,798311,"BLEECKER S.A.   EO 18, 45","Aktien Europa","Aktien Europa Select"
FR0000062184,887529,"IDSUD INH.           O.N.","Aktien Europa","Aktien Europa Select"
FR0000062234,662247,"FINANC.D.L'ODET INH.EO 16","Aktien Europa","Aktien Europa Select"
FR0000062341,798308,"FINANCIE.E.IMM.INH.EO1, 52","Aktien Europa","Aktien Europa Select"
FR0000062671,912613,"GROUPE GORGE SA IN.EO 1","Aktien Europa","Aktien Europa Select"
FR0000062788,913428,"BARBARA BUI INH.  EO 1, 60","Aktien Europa","Aktien Europa Select"
FR0000062796,913302,VRANKEN-POMM.MON.INH.EO15,"Aktien Europa","Aktien Europa Select"
FR0000062978,914207,"DEKUPLE S.A.","Aktien Europa","Aktien Europa Select"
FR0000063307,798586,"STE DE TAYNINH IH. EO-, 50","Aktien Europa","Aktien Europa Select"
FR0000063737,915268,"AUBAY TECHNOL. INH.EO 0, 5","Aktien Europa","Aktien Europa Select"
FR0000063935,915165,"BONDUELLE INH.       EO 7","Aktien Europa","Aktien Europa Select"
FR0000064156,754902,"CARPINIENNE PART.INH.EO15","Aktien International","Aktien International"
FR0000064164,880958,"EXACOMPTA CLAIREF. NOM.","Aktien Europa","Aktien Europa Select"
FR0000064271,915284,"STEF S.A. INH.       EO 1","Aktien Europa","Aktien Europa Select"
FR0000064297,915169,"INNELEC MULT.IMMINHEO1, 53","Aktien Europa","Aktien Europa Select"
